,dram,package
2025-09-22 10:37:45,0.43769268207895,12.500561222124956
2025-09-22 10:37:50,0.47781443105477084,14.04565419708095
2025-09-22 10:37:55,0.406977473292514,11.432532897732777
2025-09-22 10:38:00,0.4202888943503296,12.066087413345855
2025-09-22 10:38:05,0.4819023386964978,13.208570602617606
2025-09-22 10:38:10,0.5041714545375372,13.976636165020436
2025-09-22 10:38:15,0.49339739999835297,14.13932624303062
2025-09-22 10:38:20,0.5255166150661291,15.420375811114091
2025-09-22 10:38:25,0.4871946565287325,13.311915666584676
2025-09-22 10:38:30,0.3792510119214925,10.198628954239965
2025-09-22 10:38:35,0.4373249830295307,12.572382323269444
2025-09-22 10:38:40,0.47831918307477683,13.66529850720968
2025-09-22 10:38:45,0.47636878301412905,13.723430429414796
