,cu_watts,du_watts,ru_watts,cu_joules,du_joules,ru_joules,total_watts,total_joules
2025-09-29 08:53:10,0.10488886689469593,10.960886590495882,51.1,26034.183562000002,2115.399555,14417.0,62.16577545739058,42566.583117
2025-09-29 08:53:15,0.05706841071638974,9.473356178920506,51.2,26034.532231,2169.2475990000003,14673.0,60.7304245896369,42876.77983
2025-09-29 08:53:20,0.12278921461227389,10.600802194859767,51.3,26035.034403999998,2219.6156189999997,14929.5,62.02359140947204,43184.150022999995
2025-09-29 08:53:25,0.10949474127083986,9.343551255111668,51.2,26035.415667,2274.328838,15185.5,60.65304599638251,43495.244505
2025-09-29 08:53:30,0.07120995740044501,9.292899440758115,51.2,26035.833096,2328.597848,15441.5,60.564109398158564,43805.930944
2025-09-29 08:53:35,0.14811135601708977,10.26905401718488,51.3,26036.763871,2383.428229,15698.0,61.717165373201965,44118.1921
2025-09-29 08:53:40,0.06452319435352566,10.323711096563647,51.2,26037.414954,2437.181757,15954.0,61.58823429091718,44428.596711
2025-09-29 08:53:45,0.11730568988111431,9.775474156759445,51.3,26037.848189,2484.1112909999997,16210.5,61.192779846640555,44732.459480000005
2025-09-29 08:53:50,0.08883510628156739,11.015553178914173,51.2,26038.463278000003,2541.580401,16466.5,62.30438828519574,45046.543679
2025-09-29 08:53:55,0.12242501499635691,11.099868026336377,51.3,26038.9588,2600.568143,16723.0,62.52229304133273,45362.526943000004
2025-09-29 08:54:00,0.09455996729862924,9.030476877018934,51.3,26039.360019,2655.692406,16979.5,60.42503684431756,45674.552425
2025-09-29 08:54:05,0.06691395367448935,9.970179097499187,51.2,26039.693192,2714.485861,17235.5,61.23709305117368,45989.679053
2025-09-29 08:54:10,0.08588959197507072,11.079757364784289,51.2,26040.110075,2767.118062,17491.5,62.36564695675936,46298.728137
2025-09-29 08:54:15,0.12856924965248684,11.142668303215208,51.3,26040.528655000002,2826.359992,17748.0,62.57123755286769,46614.888647
2025-09-29 08:54:20,0.09572401198096384,11.678329461677293,51.2,26041.027972,2884.03618,18004.0,62.97405347365826,46929.064152
2025-09-29 08:54:25,0.0,10.275463612789288,51.3,26041.391492000002,2938.3286900000003,18260.5,61.575463612789285,47240.220182000005
2025-09-29 08:54:30,0.06425326942326412,9.766496952336238,51.3,26041.747803,2991.961851,18517.0,61.1307502217595,47550.709654
2025-09-29 08:54:35,0.03907300299700618,9.963615764237055,51.2,26042.078686,3044.411233,18773.0,61.202688767234065,47859.489919
2025-09-29 08:54:40,0.08253776264389123,10.853715787671668,51.3,26042.47666,3101.905666,19029.5,62.23625355031555,48173.882326
2025-09-29 08:54:45,0.039724283391998495,9.732449431039589,51.3,26043.32343,3157.5026150000003,19286.0,61.072173714431585,48486.826045
2025-09-29 08:54:50,0.05066512782611116,10.285020948701224,51.3,26044.371787999997,3210.64603,19542.5,61.635686076527335,48797.51781799999
2025-09-29 08:54:55,0.06746000560529107,10.928520908057417,51.2,26044.767454999997,3269.8994620000003,19798.5,62.19598091366271,49113.166916999995
2025-09-29 08:55:00,0.04123637635878536,9.690548444314864,51.2,26045.083233999998,3324.370147,20054.5,60.931784820673656,49423.953381
2025-09-29 08:55:05,0.09668213153238667,12.133607507314471,51.2,26045.446861,3388.02396,20310.5,63.43028963884686,49743.970820999995
2025-09-29 08:55:10,0.04627257786121758,11.70696219888817,51.2,26045.746499,3451.6298819999997,20566.5,62.95323477674939,50063.876381
2025-09-29 08:55:15,0.054773109132543046,11.61189913609888,51.3,26046.092357,3512.084409,20823.0,62.96667224523142,50381.176766000004
2025-09-29 08:55:20,0.23966145271457256,13.980251408350366,51.3,26047.140070999998,3576.7772130000003,21079.5,65.51991286106494,50703.417283999996
2025-09-29 08:55:25,0.38598755070188034,13.557812718403273,51.3,26048.612268,3640.129477,21336.0,65.24380026910515,51024.741745
2025-09-29 08:55:30,0.07124082044894586,8.940722966342467,51.2,26049.139285999998,3701.7398009999997,21592.0,60.211963786791415,51342.879086999994
2025-09-29 08:55:35,0.08533063894898929,11.007652424419053,51.3,26049.535831999998,3759.998907,21848.5,62.392983063368035,51658.034738999995
2025-09-29 08:55:40,0.10430294829772235,11.108263993707153,51.3,26050.079752999998,3815.866709,22105.0,62.512566942004874,51970.946462
2025-09-29 08:55:45,0.17762095805323438,9.591531734874888,51.3,26050.566735,3871.230695,22361.5,61.06915269292812,52283.29743
2025-09-29 08:55:50,0.29662057142172166,11.737699754830864,51.4,26051.66707,3927.822398,22618.5,63.43432032625258,52597.989468
2025-09-29 08:55:55,0.07750258975900803,9.959082784032496,51.2,26052.741287,3987.79979,22874.5,61.236585373791506,52915.041077
2025-09-29 08:56:00,0.09580459332621419,11.113332825840777,51.3,26053.234044,4046.612687,23131.0,62.50913741916699,53230.846731
2025-09-29 08:56:05,0.11358744278068378,11.415537999459557,51.2,26053.580989,4110.848092,23387.0,62.729125442240246,53551.429080999995
2025-09-29 08:56:10,0.08655080158976701,13.242272643235381,51.4,26053.974145,4172.415098,23644.0,64.72882344482515,53870.389243
2025-09-29 08:56:15,0.05161985399180263,13.317922329885572,51.2,26054.291641,4233.71861,23900.0,64.56954218387737,54188.010251
2025-09-29 08:56:20,0.05119134251328368,12.59307025826824,51.3,26054.69065,4297.305805,24156.5,63.944261600781516,54508.496455
2025-09-29 08:56:25,0.048901595690814585,12.127595731322366,51.3,26055.088902,4362.261789,24413.0,63.47649732701318,54830.350691
2025-09-29 08:56:30,0.12454614469786612,12.641433686833512,51.4,26055.496851,4427.993638,24670.0,64.16597983153137,55153.490489
2025-09-29 08:56:35,0.08551885236611269,12.827827854917178,51.3,26056.512125,4494.632104,24926.5,64.21334670728329,55477.644229
2025-09-29 08:56:40,0.05282937296272313,13.841295716233782,51.2,26056.958533,4557.075409,25182.5,65.09412508919651,55796.533942
2025-09-29 08:56:45,0.052693582418236726,13.647637846323772,51.3,26057.297813,4630.338747,25439.0,65.000331428742,56126.63656
2025-09-29 08:56:50,0.0541018470797803,13.687767311183347,51.4,26057.734318,4700.540985,25696.0,65.14186915826312,56454.275303
2025-09-29 08:56:55,0.06289776709960321,12.202166817322908,51.3,26058.067487,4768.135265999999,25952.5,63.56506458442251,56778.702753
2025-09-29 08:57:00,0.08357214611126224,12.953682647244392,51.4,26058.397989,4836.156287000001,26209.5,64.43725479335565,57104.054276
2025-09-29 08:57:05,0.05193210911657442,13.34655204296017,51.4,26058.934895000002,4902.696196999999,26466.5,64.79848415207674,57428.131092
2025-09-29 08:57:10,0.11322503343136556,14.43619176249852,51.3,26059.395313999998,4975.974308,26723.0,65.84941679592988,57758.369622
2025-09-29 08:57:15,0.053138914984621595,12.859617426279087,51.3,26059.807947,5048.710321,26979.5,64.21275634126371,58088.018268
2025-09-29 08:57:20,0.07315227064432783,14.557301858221615,51.4,26060.273253,5121.470996,27236.5,66.03045412886594,58418.244248999996
2025-09-29 08:57:25,0.051340117168356444,13.091729877929776,51.3,26060.626826,5190.597575,27493.0,64.44306999509813,58744.224401
2025-09-29 08:57:30,0.04958269314695073,11.899846355267753,51.3,26061.138851000003,5262.848642,27749.5,63.2494290484147,59073.48749300001
2025-09-29 08:57:35,0.13640030581961737,14.185631805241568,51.3,26061.686608,5338.267062,28006.0,65.62203211106119,59405.95367
2025-09-29 08:57:40,0.09197283059626375,13.70395175884367,51.3,26062.051341,5413.001631,28262.5,65.09592458943993,59737.552972
2025-09-29 08:57:45,0.11540416279277378,15.175647407250032,51.3,26062.411404000002,5480.325087,28519.0,66.59105157004281,60061.736491
2025-09-29 08:57:50,0.05695758507490552,14.638099364250667,51.3,26062.762064,5555.358141000001,28775.5,65.99505694932557,60393.620205
2025-09-29 08:57:55,0.05320174297742297,13.566444459242906,51.3,26063.229808,5629.7825,29032.0,64.91964620222032,60725.012308000005
2025-09-29 08:58:00,0.14184094917504964,14.042253968329721,51.4,26063.623821999998,5700.788098,29289.0,65.58409491750477,61053.41192
2025-09-29 08:58:05,0.09335266028814124,12.882667119763642,51.3,26064.035555000002,5773.805137,29545.5,64.27601978005178,61383.340692
2025-09-29 08:58:10,0.05460481658389707,13.9242282288938,51.3,26064.326835,5838.297173000001,29802.0,65.2788330454777,61704.624008
2025-09-29 08:58:15,0.10739269928235753,13.746265508142987,51.2,26065.123003,5912.983697,30058.0,65.05365820742534,62036.106700000004
2025-09-29 08:58:20,0.0639501236001714,14.83642867524113,51.2,26065.536346999997,5988.249959000001,30314.0,66.1003787988413,62367.786305999995
2025-09-29 08:58:25,0.0,13.342498308434498,51.3,26065.881988,6058.254513,30570.5,64.6424983084345,62694.636501
2025-09-29 08:58:30,0.08795847920913598,13.28173036057974,51.3,26066.340903,6129.539194999999,30827.0,64.66968883978888,63022.880098
2025-09-29 08:58:35,0.053355143279952374,13.605561536387903,51.4,26066.757828,6196.2252530000005,31084.0,65.05891667966786,63346.983081
2025-09-29 08:58:40,0.056043847400332025,14.067005697482339,51.3,26067.177563,6271.752867,31340.5,65.42304954488267,63679.43043
2025-09-29 08:58:45,0.16689454059092498,14.18603595022994,51.3,26067.573342,6344.597517,31597.0,65.65293049082086,64009.170859
2025-09-29 08:58:50,0.15199960556783623,14.895961345648546,51.3,26067.993999000002,6417.260586,31853.5,66.34796095121638,64338.754585
2025-09-29 08:58:55,0.0,13.034069602492513,51.3,26068.279338999997,6486.440784,32110.0,64.3340696024925,64664.720123
2025-09-29 08:59:00,0.0437456137541378,11.155131507305178,51.3,26068.689937000003,6548.55438,32366.5,62.498877121059316,64983.744317000004
2025-09-29 08:59:05,0.05121339581461529,12.956989141097804,51.3,26069.019259,6618.398024,32623.0,64.30820253691242,65310.417283
2025-09-29 08:59:10,0.05231508328487749,13.497291487498298,51.3,26069.341516999997,6685.125614,32879.5,64.84960657078318,65633.967131
2025-09-29 08:59:15,0.059726960586757645,11.945392117349662,51.4,26069.860088,6750.093015,33136.5,63.40511907793642,65956.453103
2025-09-29 08:59:20,0.0,12.594237291907964,51.4,26070.180970999998,6815.511292,33393.5,63.994237291907965,66279.192263
2025-09-29 08:59:25,0.046145143653493204,11.81315677529426,51.4,26070.564079000003,6876.093873,33650.5,63.259301918947756,66597.15795200001
2025-09-29 08:59:30,0.04221956880253751,10.977087888659602,51.3,26071.430473,6942.633438,33907.0,62.31930745746214,66921.063911
2025-09-29 08:59:35,0.10962324684071924,13.593282608249574,51.4,26071.82647,7016.113831,34164.0,65.10290585509028,67251.940301
2025-09-29 08:59:40,0.13131318355054783,13.78788427280722,51.4,26072.250737000002,7082.7493269999995,34421.0,65.31919745635777,67576.00006399999
2025-09-29 08:59:45,0.05426231147602921,14.1082009837674,51.3,26072.582641999998,7141.782759,34677.5,65.46246329524342,67891.86540099999
2025-09-29 08:59:50,0.04821578770576772,12.150378501851478,51.4,26072.943165,7210.168673,34934.5,63.59859428955724,68217.611838
2025-09-29 08:59:55,0.050877643369141,12.973799059131002,51.3,26073.256959000002,7277.594344,35191.0,64.32467670250014,68541.851303
2025-09-29 09:00:00,0.05649265584303245,10.790097266019892,51.4,26073.618242,7339.862236,35448.0,62.24658992186292,68861.480478
2025-09-29 09:00:05,0.08874448913855848,13.311673370784053,51.4,26073.998208,7403.470852,35705.0,64.80041785992262,69182.46906
2025-09-29 09:00:10,0.05588168661251431,14.473356832642331,51.4,26074.33623,7465.974182,35962.0,65.92923851925484,69502.31041199999
2025-09-29 09:00:15,0.05057540052672366,12.542699330627826,51.4,26074.820725999998,7535.34326,36219.0,63.99327473115455,69829.163986
2025-09-29 09:00:20,0.10436698869431094,12.732772620705358,51.4,26075.18625,7602.309254,36476.0,64.23713960939966,70153.49550399999
2025-09-29 09:00:25,0.06332388005521164,12.47480437087713,51.4,26075.498282,7666.904273,36733.0,63.93812825093234,70475.40255500001
2025-09-29 09:00:30,0.0,11.846657979969471,51.4,26075.894758,7733.909361,36990.0,63.24665797996947,70799.80411900001
2025-09-29 09:00:35,0.05282001490040501,13.680383859204758,51.4,26076.237927000002,7795.192120000001,37247.0,65.13320387410516,71118.430047
2025-09-29 09:00:40,0.10382128301209294,12.873839093499893,51.3,26076.786108,7865.652833,37503.5,64.27766037651199,71445.938941
2025-09-29 09:00:45,0.049375920041468305,12.590859610574464,51.4,26077.054646,7935.543298,37760.5,64.04023553061593,71773.09794400001
2025-09-29 09:00:50,0.13202588378409405,12.74049778516577,51.3,26077.423646,7998.877104,38017.0,64.17252366894986,72093.30075
2025-09-29 09:00:55,0.07105533213652593,11.8662404668006,51.3,26077.778746,8059.93999,38273.5,63.237295798937126,72411.21873600001
2025-09-29 09:01:00,0.03835975588773541,10.242054822025853,51.4,26078.087338999998,8116.159624999999,38530.5,61.68041457791359,72724.74696399999
2025-09-29 09:01:05,0.09678965418977295,12.72783952595484,51.4,26078.40841,8184.688690999999,38787.5,64.22462918014462,73050.59710099999
2025-09-29 09:01:10,0.15699438725858111,13.867837541173426,51.4,26078.869624,8249.571436,39044.5,65.42483192843201,73372.94106
2025-09-29 09:01:15,0.05680743443625293,11.531909190557386,51.5,26079.180967,8314.781009,39302.0,63.08871662499364,73695.96197599999
2025-09-29 09:01:20,0.0830054466216453,13.612893245949062,51.3,26079.495398000003,8380.410824999999,39558.5,64.9958986925707,74018.406223
2025-09-29 09:01:25,0.05179324045480486,13.414449277795498,51.5,26079.845217000002,8438.386645,39816.0,64.9662425182503,74334.231862
2025-09-29 09:01:30,0.04565527982629167,11.596441075878165,51.4,26080.249304,8504.889799999999,40073.0,63.04209635570446,74658.139104
2025-09-29 09:01:35,0.04809901757788369,11.976655376893339,51.4,26080.618843,8571.808957,40330.0,63.42475439447122,74982.4278
2025-09-29 09:01:40,0.06296708792186362,13.034187199825645,51.5,26081.091196,8636.154018000001,40587.5,64.59715428774751,75304.745214
2025-09-29 09:01:45,0.07490584945886798,11.310783268289239,51.5,26081.401914000002,8699.542385,40845.0,62.88568911774811,75625.944299
2025-09-29 09:01:50,0.048289426759076035,12.265514396806497,51.4,26081.669127,8759.448115,41102.0,63.71380382356557,75943.11724200001
2025-09-29 09:01:55,0.13787302530236217,11.67324947559939,51.4,26082.220946999998,8824.764735,41359.0,63.21112250090175,76265.985682
2025-09-29 09:02:00,0.08775673071033276,11.057348069502082,51.4,26082.565058,8887.844412999999,41616.0,62.545104800212414,76586.40947099999
2025-09-29 09:02:05,0.06487943517147898,11.22414228466622,51.4,26083.229926,8944.882163999999,41873.0,62.6890217198377,76901.11209
2025-09-29 09:02:10,0.09122773606885413,11.67715021681333,51.5,26083.57118,9006.849724,42130.5,63.26837795288218,77220.920904
2025-09-29 09:02:15,0.04207365598207363,10.434266683552707,51.4,26083.861697,9067.393583,42387.5,61.87634033953478,77538.75528
2025-09-29 09:02:20,0.061373201582639536,11.845027905448676,51.4,26084.154105999998,9125.581558,42644.5,63.30640110703131,77854.235664
2025-09-29 09:02:25,0.06777954707401779,10.370270702324758,51.4,26084.477454,9182.915234,42901.5,61.838050249398776,78168.89268799999
2025-09-29 09:02:30,0.07401662070902655,9.696177312882282,51.4,26084.803619,9236.691052999999,43158.5,61.17019393359131,78479.994672
2025-09-29 09:02:35,0.046858847604507085,11.62099420591809,51.4,26085.097829,9299.689547,43415.5,63.0678530535226,78800.287376
2025-09-29 09:02:40,0.04588647885307524,11.01275492473871,51.5,26085.475413999997,9359.440993999999,43673.0,62.558641403591785,79117.91640799999
2025-09-29 09:02:45,0.09315911154790049,9.455649822111136,51.5,26085.788112,9415.827758,43930.5,61.04880893365903,79432.11587
2025-09-29 09:02:50,0.0,11.633903097213928,51.4,26086.059502,9472.872783,44187.5,63.03390309721392,79746.432285
2025-09-29 09:02:55,0.0688505184484807,10.878381914859682,51.5,26086.329118,9522.131469,44445.0,62.44723243330816,80053.46058700001
2025-09-29 09:03:00,0.037194063030073145,10.042397018120134,51.5,26086.593577,9578.870281,44702.5,61.579591081150205,80367.963858
2025-09-29 09:03:05,0.04594544563912436,11.62419774669652,51.5,26086.927963000002,9638.940136,44960.0,63.170143192335644,80685.868099
2025-09-29 09:03:10,0.11399654074515185,11.62764715600553,51.4,26087.258646000002,9696.513441,45217.0,63.14164369675068,81000.772087
2025-09-29 09:03:15,0.0,10.821918807134784,51.4,26087.598525,9756.507313,45474.0,62.221918807134784,81318.105838
2025-09-29 09:03:20,0.10090001475441324,13.11700191807354,51.5,26088.004634,9812.677956000001,45731.5,64.71790193282796,81632.18259000001
2025-09-29 09:03:25,0.09488582118062616,11.481184362856354,51.5,26088.388602,9874.428017,45989.0,63.07607018403698,81951.81661899999
2025-09-29 09:03:30,0.042134516606992675,10.154418502284841,51.4,26088.796458,9931.002705,46246.0,61.59655301889183,82265.799163
2025-09-29 09:03:35,0.11874768672758859,11.459151769212918,51.4,26089.14722,9991.331993,46503.0,62.9778994559405,82583.479213
2025-09-29 09:03:40,0.0,12.126197207191838,51.5,26089.434435,10049.959867000001,46760.5,63.62619720719184,82899.894302
2025-09-29 09:03:45,0.09470479817388983,11.885452170823383,51.5,26089.735005,10106.341662,47018.0,63.48015696899727,83214.076667
2025-09-29 09:03:50,0.04433669700646269,11.08417425161591,51.5,26090.069946,10166.14598,47275.5,62.62851094862237,83531.715926
2025-09-29 09:03:55,0.09693468832751473,11.389825878482783,51.4,26090.399924,10226.433554,47532.5,62.886760566810295,83849.333478
2025-09-29 09:04:00,0.0,10.497656166532394,51.7,26090.809166,10284.082857,47791.0,62.1976561665324,84165.892023
2025-09-29 09:04:05,0.0,10.750664556032653,51.6,26091.110954000003,10342.855661,48049.0,62.350664556032655,84482.96661500001
2025-09-29 09:04:10,0.04590834529345083,11.56890301394977,51.5,26091.41513,10397.805441999999,48306.5,63.11481135924322,84795.72057199999
2025-09-29 09:04:15,0.04428419255095422,11.203900715389548,51.6,26091.759610999998,10459.933742,48564.5,62.84818490794051,85116.193353
2025-09-29 09:04:20,0.10092344022845799,12.514506588330299,51.5,26092.153332,10521.590153,48822.0,64.11543002855876,85435.743485
2025-09-29 09:04:25,0.056024707959334244,10.812768636150823,51.6,26092.443142,10579.487545,49080.0,62.46879334411016,85751.930687
2025-09-29 09:04:30,0.0,11.591764128104787,51.7,26092.951385,10639.266612,49338.5,63.29176412810479,86070.717997
2025-09-29 09:04:35,0.0972592329822575,12.54644105471113,51.5,26093.31688,10698.45074,49596.0,64.14370028769339,86387.76762
2025-09-29 09:04:40,0.09735556667441218,11.877379134278804,51.5,26093.664362,10761.671093,49853.5,63.47473470095322,86708.835455
2025-09-29 09:04:45,0.04552368922308417,11.471969684217372,51.6,26094.106200000002,10824.850599,50111.5,63.11749337344046,87030.456799
2025-09-29 09:04:50,0.06616780820221256,13.432065065050761,51.4,26094.40838,10887.539696,50368.5,64.89823287325297,87350.448076
2025-09-29 09:04:55,0.0,11.658917936236797,51.7,26094.7547,10948.802144000001,50627.0,63.3589179362368,87670.556844
2025-09-29 09:05:00,0.09001321354320951,11.34166490644355,51.8,26095.117303,11007.133076,50886.0,63.23167811998675,87988.250379
2025-09-29 09:05:05,0.19919775885143448,13.147052084193737,51.6,26095.601615,11077.626594000001,51144.0,64.94624984304517,88317.228209
2025-09-29 09:05:10,0.04895331231844613,13.021581076706235,51.6,26095.969905,11145.373266999999,51402.0,64.67053438902468,88643.343172
2025-09-29 09:05:15,0.05806827853518669,11.207177757290319,51.6,26096.283938,11208.821859,51660.0,62.86524603582551,88965.105797
2025-09-29 09:05:20,0.0,13.74747531648546,51.7,26096.60116,11274.870722,51918.5,65.44747531648547,89289.971882
2025-09-29 09:05:25,0.09555320208951969,12.42191627163956,51.8,26096.960093,11332.585075,52177.5,64.31746947372908,89607.04516800001
2025-09-29 09:05:30,0.04537691491825703,12.024882453336717,51.5,26097.429098,11400.869939,52435.0,63.57025936825497,89933.299037
2025-09-29 09:05:35,0.10805641606633475,13.074826344026016,51.6,26097.821536,11471.647441000001,52693.0,64.78288276009235,90262.468977
2025-09-29 09:05:40,0.06271726652638558,12.292584239169212,51.5,26098.137353000002,11535.015852,52950.5,63.8553015056956,90583.65320500001
2025-09-29 09:05:45,0.0,12.223103297302353,51.7,26098.460268000003,11601.644321,53209.0,63.923103297302355,90909.104589
2025-09-29 09:05:50,0.050102411451595455,13.02662697741464,51.7,26098.786916,11663.24295,53467.5,64.77672938886624,91229.529866
